rep,divergence,mig_time,mig_rate,D,ABBA,BABA,FST_AB,FST_BC
2,intermediate,recent,none,-0.04279040894483115,797.2010000000004,868.4759999999999,0.44580522305196185,0.4473761728756235
3,intermediate,recent,none,0.05979187074246429,826.3025000000002,733.0650000000005,0.4445864175786204,0.4476707329968065
4,intermediate,recent,none,-0.04287010238023252,830.8724999999998,905.3025,0.44714141968152954,0.4471497981062616
5,intermediate,recent,none,0.002619296605193781,760.7790000000002,756.8040000000004,0.4335663484311546,0.4363155924325685
6,intermediate,recent,none,0.026165454192013406,810.2997499999998,768.9772499999995,0.4441043602622624,0.4426720801945108
7,intermediate,recent,none,0.05370300824905155,915.3899999999992,822.0824999999991,0.443727471057407,0.44635926277673993
8,intermediate,recent,none,0.01642427775351523,813.4072500000004,787.11975,0.4529450834968324,0.4417753653221748
9,intermediate,recent,none,0.005878609019461905,794.1562500000009,784.87375,0.44347098250667905,0.44485454076006553
0,intermediate,recent,low,-0.018936579124124168,769.02275,798.7102500000005,0.4457424998463627,0.4422877078094117
1,intermediate,recent,low,0.025721333420074467,800.1567499999992,760.0267500000004,0.44534068606775,0.4433389512988069
2,intermediate,recent,low,0.013705108761190639,849.8635000000004,826.8835000000003,0.44064710276867064,0.4397506267221471
3,intermediate,recent,low,0.053651599594649824,846.8729999999988,760.6279999999997,0.44701524468385817,0.4444460604334123
4,intermediate,recent,low,-0.008214647958752576,844.8344999999988,858.829499999999,0.44109136471202554,0.441595566245533
5,intermediate,recent,low,0.01655378176440164,793.0225000000005,767.1950000000002,0.44680422114542045,0.4551964954692541
6,intermediate,recent,low,-0.01851437071459821,803.000749999999,833.2957499999985,0.4490953505306769,0.4467738248756128
7,intermediate,recent,low,0.018658379591863627,797.0219999999987,767.8244999999995,0.43179006040166246,0.4364453786727385
8,intermediate,recent,low,0.007458173247076943,799.1734999999991,787.3409999999994,0.4419682033868045,0.44288242684420215
9,intermediate,recent,low,0.03232638553092326,841.952625,789.2226249999999,0.438745357614673,0.4412944327387493
0,intermediate,recent,moderate,0.01676559788514216,815.0057499999995,788.12825,0.4541376251343681,0.4484872952474954
1,intermediate,recent,moderate,0.0706575311474881,828.1937499999998,718.8812499999997,0.44341904058848086,0.4429845235491737
2,intermediate,recent,moderate,0.009278680324437598,874.6784999999998,858.5960000000003,0.44450988013170856,0.44370191613483134
3,intermediate,recent,moderate,0.02223192457728843,789.0229999999992,754.7030000000001,0.4449439516750917,0.45598229836099285
4,intermediate,recent,moderate,0.0658063134152183,835.9014999999993,732.6789999999995,0.4411551478500552,0.44049524976158494
5,intermediate,recent,moderate,0.005326256167759362,834.0352499999995,825.1977499999996,0.44708339799948044,0.45001691435535485
6,intermediate,recent,moderate,-0.01369151312139748,875.170999999999,899.4684999999993,0.4496762348433898,0.44537363379237926
7,intermediate,recent,moderate,0.008953284248158177,802.7814999999995,788.5339999999995,0.4382003780269382,0.44074951019150715
8,intermediate,recent,moderate,0.05457023745944728,826.8687500000003,741.2937499999998,0.4445796614816952,0.4447235312334495
9,intermediate,recent,moderate,0.037835707521301554,807.1295000000002,748.2795000000001,0.44341605159746034,0.44584049598673753
0,intermediate,recent,high,0.04399198313844749,862.6072499999976,789.9097499999999,0.42475493581801427,0.4347514618743456
1,intermediate,recent,high,0.09116347612928201,888.152374999988,739.7473749999999,0.4125021363979312,0.4297216295795
2,intermediate,recent,high,0.07853303771477424,852.3864999999989,728.2539999999995,0.42822608875929147,0.43367438643023654
3,intermediate,recent,high,0.06203268181662089,907.7307499999902,801.69075,0.43393347436964297,0.4425848638747422
4,intermediate,recent,high,0.09614967511563864,960.2314999999999,791.7765,0.4262238174798708,0.43139258216899784
5,intermediate,recent,high,0.006126945187065946,825.7884999999993,815.7309999999994,0.4388471207693695,0.4427938181530574
6,intermediate,recent,high,0.16710134148362787,1076.4607499999624,768.2132499999991,0.3993953581622192,0.4198073403132738
7,intermediate,recent,high,0.014298428135950413,895.2344999999965,869.9945000000009,0.41484853403308747,0.43361629644797656
8,intermediate,recent,high,-0.010670394704404097,777.5500000000015,794.3225,0.42588637662395445,0.4459755464114576
9,intermediate,recent,high,0.032084222136722476,857.1154999999911,803.8255000000014,0.4323566574297751,0.43239691202334596
0,intermediate,recent,very_high,0.3497982649656308,1566.726875000014,754.6968750000005,0.3478524439233168,0.3628210148048544
1,intermediate,recent,very_high,0.3263466101669538,1330.8919999999866,675.9619999999993,0.37196092500511,0.4005822391811081
2,intermediate,recent,very_high,0.3309846800984324,1478.5471249999719,743.1871250000004,0.36248933031971325,0.3818791047899525
3,intermediate,recent,very_high,0.36800974229611316,1494.0649999999662,690.2250000000013,0.3521565339651152,0.3719439243309485
4,intermediate,recent,very_high,0.30221479835164705,1463.6918749999995,784.3118750000025,0.3690677887815946,0.3825660847036352
5,intermediate,recent,very_high,0.2903587697464096,1333.7933749999902,733.5283749999987,0.36750694361576275,0.3950638987702322
6,intermediate,recent,very_high,0.33476867866231164,1341.5769999999904,668.6244999999976,0.36932249481483387,0.39474651156341245
7,intermediate,recent,very_high,0.21726436291757817,1204.6408749999673,774.6183750000007,0.373872472183081,0.395629674241041
8,intermediate,recent,very_high,0.34085955437091053,1423.3817500000064,699.7067499999995,0.37793691634812204,0.3915895281177085
9,intermediate,recent,very_high,0.5074624158822054,1870.208749999998,611.0587499999992,0.34028485314994134,0.33370319521139563
0,intermediate,recent,super_high,0.6118394281621428,2428.14100000003,584.7409999999992,0.3120720769377731,0.2796035247267318
1,intermediate,recent,super_high,0.772356023532728,3618.1476250000774,464.7201250000008,0.29391096344969975,0.21246429657446417
2,intermediate,recent,super_high,0.7389583501753597,3296.5090000000987,494.8514999999994,0.3053745638163068,0.24162600181911237
3,intermediate,recent,super_high,0.7031436210722722,2854.653500000094,497.56349999999935,0.30645732426599886,0.26169069414554413
4,intermediate,recent,super_high,0.5741909281536273,2228.7100000000096,602.8524999999993,0.3189368590890144,0.2991872403442129
5,intermediate,recent,super_high,0.6967823929712155,2962.9027500000907,529.4752500000002,0.3051023427151268,0.25531410487784284
6,intermediate,recent,super_high,0.6901448192747862,2845.17500000004,521.6074999999997,0.3056498745809931,0.25829619278926136
7,intermediate,recent,super_high,0.7242873009704972,3285.7855000001473,525.3955000000002,0.3044254001006818,0.23211874588211479
8,intermediate,recent,super_high,0.6692739633678869,2954.029000000103,585.2689999999992,0.301562903500106,0.24708188696267241
9,intermediate,recent,super_high,0.6929115700102245,3006.162749999985,545.3077499999993,0.301474467035842,0.24966592925178177
0,intermediate,intermediate,none,0.0015790486824229324,781.7657499999993,779.3007499999998,0.4420329428477834,0.44416739788692133
1,intermediate,intermediate,none,-0.061151993202472964,765.7157499999994,865.4657499999989,0.448290218322059,0.44134988597908026
2,intermediate,intermediate,none,0.060751683044914906,803.4207499999995,711.3932499999999,0.4425023705339888,0.4316604745973769
3,intermediate,intermediate,none,0.04076800950727469,840.7349999999996,774.8699999999991,0.4443801062748441,0.4425440049639462
4,intermediate,intermediate,none,-0.05201353486214942,777.2377499999998,862.5277499999996,0.44937128023612516,0.4514706144873718
5,intermediate,intermediate,none,-0.06341299379143182,750.6114999999998,852.254,0.44369537544266807,0.45442085372709295
6,intermediate,intermediate,none,-0.015477449023470327,786.4597500000001,811.1872500000004,0.45306315430078664,0.4422319624648041
7,intermediate,intermediate,none,0.051648158879729025,888.7659999999995,801.4685000000002,0.4448312327614079,0.43552671167023543
8,intermediate,intermediate,none,-0.011254731059077263,807.3555,825.7354999999995,0.44955260604012237,0.4453141104640241
9,intermediate,intermediate,none,-0.07568452954140063,736.7030000000002,857.3479999999994,0.4418292194230726,0.4432002153210372
0,intermediate,intermediate,low,-0.03449026207335675,752.0855,805.8179999999998,0.4500035579328609,0.4447049211775428
1,intermediate,intermediate,low,-0.022254795170045097,788.7824999999998,824.6900000000004,0.4480222780400832,0.4477889505466979
2,intermediate,intermediate,low,0.013575609860218682,759.7742500000006,739.4217500000002,0.4418811615183834,0.43510757572833186
3,intermediate,intermediate,low,0.00018873585375903522,768.4144999999993,768.1245000000002,0.44281389001368765,0.4455588676294395
4,intermediate,intermediate,low,-0.060707192727422324,699.6089999999995,790.0415000000005,0.4378133467457151,0.4448180898883726
5,intermediate,intermediate,low,-0.005431821637484887,835.6240000000003,844.7514999999997,0.4389407301499644,0.44294358924698163
6,intermediate,intermediate,low,0.017894012818313907,814.3032500000004,785.6732499999994,0.4488666192183309,0.43801827093906776
7,intermediate,intermediate,low,-0.03747218725008158,759.7412499999996,818.8962500000002,0.4406906608566025,0.4348954066461517
8,intermediate,intermediate,low,-0.02348050311230007,759.3025000000004,795.8175000000005,0.44762069799303983,0.4473996183072967
9,intermediate,intermediate,low,-0.004965497726528268,822.8501249999993,831.0626250000004,0.45125163534417234,0.44442942271515246
0,intermediate,intermediate,moderate,-0.028794713067415417,739.4994999999993,783.3494999999998,0.43615008113988774,0.4337632309851753
1,intermediate,intermediate,moderate,-0.06510118852315423,733.7062499999988,835.8887499999989,0.4373961672155247,0.4436734922622464
2,intermediate,intermediate,moderate,0.0029395688567775986,776.6244999999994,772.071999999999,0.4493875901680827,0.4388204535121313
3,intermediate,intermediate,moderate,0.035905389173719465,823.4067499999992,766.3267500000001,0.4407467911926028,0.4449596834042673
4,intermediate,intermediate,moderate,-0.09880916036088695,743.1284999999999,906.0859999999999,0.44149689935319936,0.4446828004128142
5,intermediate,intermediate,moderate,0.0032495962924861893,817.7500000000011,812.4524999999994,0.45495305167611005,0.44472490790147823
6,intermediate,intermediate,moderate,0.005248563094384941,789.0967499999998,780.8567499999994,0.4440346411596466,0.44258088758158853
7,intermediate,intermediate,moderate,0.021176220110693825,870.5417500000002,834.4367499999996,0.4399274121619993,0.4417585429487432
8,intermediate,intermediate,moderate,-0.018043276273949305,800.8242500000005,830.2542499999993,0.4437401199152079,0.4429667122440328
9,intermediate,intermediate,moderate,-0.03711327759309436,761.6342499999994,820.3467500000004,0.4427458401008935,0.44397092836163043
0,intermediate,intermediate,high,-0.016799794182513372,844.5822499999985,873.4447499999993,0.43932581385657815,0.43629085229186587
1,intermediate,intermediate,high,-0.002329846079846881,796.4759999999991,800.1960000000004,0.4481184883819864,0.4535287240744092
2,intermediate,intermediate,high,0.04803523909882045,843.2676249999996,765.9676249999995,0.44001509525531907,0.438077181969646
3,intermediate,intermediate,high,0.026992204463919166,838.3342499999987,794.2667499999999,0.4352613155169899,0.43364405033685555
4,intermediate,intermediate,high,0.0802939733324479,907.6395000000034,772.7169999999978,0.4402890919093148,0.43249917531782806
5,intermediate,intermediate,high,0.023507335886731557,853.4911249999999,814.2861250000004,0.438889806096271,0.44338897786391385
6,intermediate,intermediate,high,-0.005944331428003836,811.8895000000007,821.5994999999992,0.44687292043841326,0.43973542365825796
7,intermediate,intermediate,high,0.0916388210511224,837.5612499999996,696.9412499999997,0.44409151946872355,0.4446782819457206
8,intermediate,intermediate,high,-0.028175538013240436,760.026375,804.0963749999992,0.4281795020054662,0.43444107729252085
9,intermediate,intermediate,high,0.13745719846639828,921.3272500000006,698.64975,0.4305058444868955,0.43049414001773334
0,intermediate,intermediate,very_high,0.3158509430718259,1404.3859999999981,730.1810000000004,0.39270185770556776,0.3845528538018546
1,intermediate,intermediate,very_high,0.27542872379496336,1316.6073749999957,747.9648750000007,0.39481445141426286,0.40619217059093005
2,intermediate,intermediate,very_high,0.33131746926702177,1432.9743749999918,719.7418750000008,0.39527772242851716,0.39248826051817315
3,intermediate,intermediate,very_high,0.3457179848124007,1399.3162499999924,680.34125,0.3907254630776105,0.38297088611775604
4,intermediate,intermediate,very_high,0.3725605652413635,1671.3319999999799,764.0169999999986,0.3688136840191512,0.3631956107729056
5,intermediate,intermediate,very_high,0.3498746872792527,1503.7106249999827,724.2156250000004,0.3924982156808735,0.3869544988822216
6,intermediate,intermediate,very_high,0.34259027812776394,1488.4863749999934,728.8488750000006,0.38480771212870357,0.3750507013649844
7,intermediate,intermediate,very_high,0.3433197993374038,1502.9308749999984,734.705874999999,0.39871180075285917,0.38526021791712906
8,intermediate,intermediate,very_high,0.3199860103270965,1426.6372499999936,734.9572500000005,0.40963896130416094,0.39054275315054343
9,intermediate,intermediate,very_high,0.3142650359611201,1366.9427499999883,713.2202500000004,0.3980987162541571,0.3937373362034773
0,intermediate,intermediate,super_high,0.6147289165516605,2550.787875000008,608.6128749999998,0.3447867323715722,0.30054232293295097
1,intermediate,intermediate,super_high,0.5760041244448519,2354.5805000000205,633.4579999999999,0.34158065792271086,0.31037434332869523
2,intermediate,intermediate,super_high,0.7072511655404173,3076.6166250000283,527.5591250000002,0.33261996865535154,0.26333626757135803
3,intermediate,intermediate,super_high,0.6816764025503564,2725.3870000000106,515.887,0.3437595244824935,0.2963453926827807
4,intermediate,intermediate,super_high,0.7138566775943799,3132.5998750000326,523.0148749999997,0.33298754645163664,0.25765070915532146
5,intermediate,intermediate,super_high,0.7085325821330218,3087.5785,526.7259999999998,0.33160711245287494,0.26676048084693704
6,intermediate,intermediate,super_high,0.6519260508295166,2502.701625000017,527.3391249999995,0.3401766650807605,0.2953687918539523
7,intermediate,intermediate,super_high,0.6882598989821425,3170.1085000000385,585.366,0.33751317897059596,0.2701735738393321
8,intermediate,intermediate,super_high,0.6508224149043514,2600.0508750000135,549.9558749999982,0.34180977791355344,0.2926139023282558
9,intermediate,intermediate,super_high,0.7371407069637803,3121.9762500000256,472.40874999999943,0.32855814066008504,0.2602638568707516
0,intermediate,ancient,none,0.017719427883951824,792.1036249999995,764.521125,0.4438634558169992,0.4441907607866868
1,intermediate,ancient,none,0.04287713169181868,843.8980000000001,774.5054999999999,0.4451848970598227,0.43905291484795755
2,intermediate,ancient,none,0.015261891966664491,749.5442499999992,727.0092499999989,0.45161726913949646,0.4465054932418051
3,intermediate,ancient,none,-0.017482391061642358,781.2559999999999,809.0585000000001,0.44443147564513885,0.4420188747640564
4,intermediate,ancient,none,0.028696856490495283,795.3109999999996,750.9384999999995,0.4328282869821376,0.4312867757358383
5,intermediate,ancient,none,-0.0463156346051122,745.4450000000002,817.849999999999,0.4431297451699917,0.43999210601901423
6,intermediate,ancient,none,-0.04256872206432329,802.4097499999992,873.7622500000001,0.4415766369143719,0.4506839719247824
7,intermediate,ancient,none,0.07169525458578999,836.8034999999994,724.8410000000007,0.44605359141536527,0.4405178219742703
8,intermediate,ancient,none,0.024037032022805223,809.3404999999998,771.3454999999999,0.4401037789288411,0.4411246390081337
9,intermediate,ancient,none,-0.022214768711243456,813.3440000000002,850.3015000000012,0.4547043651543048,0.450369137011144
0,intermediate,ancient,low,0.04726415720358218,864.0664999999987,786.074000000001,0.4444631345679382,0.4434917687357199
1,intermediate,ancient,low,0.005994075218729799,845.6605000000005,835.583,0.43767013523663895,0.4359267631914908
2,intermediate,ancient,low,0.03876524496253051,735.6589999999993,680.751499999999,0.43364865418905857,0.4455655928019083
3,intermediate,ancient,low,-0.01833432995299541,801.1294999999994,831.0544999999993,0.44476566600665046,0.4455490144230061
4,intermediate,ancient,low,0.005626200786740145,785.7849999999994,776.9924999999996,0.4417970943328281,0.44544029505322724
5,intermediate,ancient,low,-0.023225214578785063,795.3438749999995,833.1663750000004,0.4498726713533685,0.45063997210416024
6,intermediate,ancient,low,0.011306308116294206,729.8809999999997,713.5609999999998,0.44488827059808295,0.44313772813973173
7,intermediate,ancient,low,0.033232218339444446,839.2702499999999,785.2827500000004,0.4369364362985482,0.4429490012334219
8,intermediate,ancient,low,0.016015910439099022,871.7955000000003,844.3104999999998,0.45287926874543993,0.444351920019811
9,intermediate,ancient,low,0.0011367817089759909,787.1045000000004,785.3169999999998,0.44274013867842044,0.448153273926624
0,intermediate,ancient,moderate,-0.007994783211227251,820.3342500000003,833.5567500000002,0.449957323257259,0.4420167319120159
1,intermediate,ancient,moderate,-0.009385559134192168,814.2925,829.722499999999,0.44276338076520944,0.43839315802202805
2,intermediate,ancient,moderate,-0.03551855522036587,791.6496249999998,849.9571250000001,0.4427491918831728,0.44279204840642195
3,intermediate,ancient,moderate,0.02462910984720982,779.8362500000003,742.3462499999998,0.4424594404900372,0.44394457211758587
4,intermediate,ancient,moderate,-0.005700518859112793,799.7277499999989,808.8977499999986,0.44274329596305034,0.45273332315079884
5,intermediate,ancient,moderate,-0.05884146916157867,836.3089999999995,940.8815000000001,0.44440292324793135,0.4485375813598644
6,intermediate,ancient,moderate,0.0068741527934629105,834.7099999999994,823.3125,0.4436226293400567,0.4545577002882424
7,intermediate,ancient,moderate,-0.01229135313256528,806.5934999999995,826.6684999999993,0.4497144727830706,0.4433152254511378
8,intermediate,ancient,moderate,0.02128399317225753,787.232,754.4194999999994,0.44123727536730156,0.44088926692447844
9,intermediate,ancient,moderate,0.02319278268707778,830.0587500000001,792.42875,0.44996267488025044,0.44460913849429506
0,intermediate,ancient,high,0.09410540984936676,900.1290000000007,745.2864999999999,0.44789188158558657,0.44312862642239886
1,intermediate,ancient,high,0.06823187714014682,924.2659999999989,806.1934999999992,0.44116118814451716,0.4392784046704212
2,intermediate,ancient,high,0.07536699487057304,983.5570000000009,845.692,0.44317067027357165,0.43581693104481467
3,intermediate,ancient,high,0.08232662281536278,814.8677500000003,690.9027500000001,0.4451144482296706,0.4434190468844564
4,intermediate,ancient,high,0.019840493206142937,866.3159999999991,832.6084999999994,0.44038045174788965,0.43939089032951767
5,intermediate,ancient,high,0.0039775725869652025,839.893000000001,833.2379999999994,0.4414960271443119,0.44439039648149464
6,intermediate,ancient,high,0.03596576232235356,863.2624999999997,803.3225000000001,0.44849157976412085,0.44066736295029774
7,intermediate,ancient,high,0.016997354995742876,843.4912500000007,815.2962499999999,0.4519381622189631,0.4522834175269934
8,intermediate,ancient,high,0.017483462928172377,757.2872499999996,731.2622500000001,0.4393486626737006,0.44674158107653494
9,intermediate,ancient,high,0.031763780255831674,842.2280000000002,790.3704999999998,0.43871275548720023,0.4336840344340795
0,intermediate,ancient,very_high,0.2214135362840356,1184.7579999999987,755.2205,0.42436770094345927,0.41310510181540094
1,intermediate,ancient,very_high,0.21140954134332238,1177.9838749999992,766.8313750000004,0.43244123978739274,0.41924024551665284
2,intermediate,ancient,very_high,0.2811824593008197,1397.4849999999994,784.0699999999999,0.42511449793034456,0.40592687363587454
3,intermediate,ancient,very_high,0.2078915432821313,1207.8389999999972,792.0740000000006,0.4278281413514121,0.41350479555410097
4,intermediate,ancient,very_high,0.2730332539074059,1400.574,799.7989999999998,0.4252807016725826,0.4003724878569912
5,intermediate,ancient,very_high,0.2880857264385174,1259.0197500000015,695.8497499999999,0.4261154243110033,0.41675611053337397
6,intermediate,ancient,very_high,0.2485933835888437,1182.886624999998,711.8641249999994,0.43501359548664215,0.4278134983665296
7,intermediate,ancient,very_high,0.24871010939298943,1240.557124999998,746.3846250000005,0.4312863796722179,0.4226383523345338
8,intermediate,ancient,very_high,0.2185725966348017,1163.5872499999975,746.1672500000005,0.4281146419525295,0.4134722982518285
9,intermediate,ancient,very_high,0.3702165547031193,1450.4650000000013,666.6674999999993,0.41860650659742166,0.3951442447756726
0,intermediate,ancient,super_high,0.6275709523000703,2456.6248750000054,562.1373749999995,0.40154155982474,0.34410757150381155
1,intermediate,ancient,super_high,0.5821820485451881,2249.9603749999933,594.1628749999995,0.4109765668720762,0.3699555374755864
2,intermediate,ancient,super_high,0.5399982995098196,2015.0050000000017,601.8875000000003,0.4072114019372761,0.36774959073588404
3,intermediate,ancient,super_high,0.625185201676786,2445.406625000002,563.9816250000002,0.4121015021869284,0.3525722966022305
4,intermediate,ancient,super_high,0.6586041009129422,2543.2065000000134,523.4765,0.4043805409049781,0.3382233049127856
5,intermediate,ancient,super_high,0.5780175324023378,2141.462500000002,572.6549999999992,0.4019954055668818,0.3605146685912581
6,intermediate,ancient,super_high,0.584367287946673,2335.760999999999,612.7484999999994,0.4028396739514756,0.34473394217148623
7,intermediate,ancient,super_high,0.6303032266038787,2428.6201250000167,550.7276250000001,0.4024685452768839,0.3418589094754518
8,intermediate,ancient,super_high,0.6142589511205184,2098.042874999999,501.3453749999998,0.40680824524755066,0.3580200003633435
9,intermediate,ancient,super_high,0.5493008042597529,2286.407000000009,665.126999999999,0.4038969213764486,0.3525126235959827
